fips,hpi2015,hpi2016,hpi2017,hpi2018,hpi2019,hpi2020,hpi2021,pop_2020,state,county,deaths,mortality_rate
13029,130.96,134.05,139.47,146.77,153.29,158.98,176.23,45035,Georgia,Bryan,2568,57.022316
13031,127.5753846153846,130.0730769230769,135.0615384615384,138.1053846153846,144.16,149.2576923076923,163.3346153846154,79918,Georgia,Bulloch,5832,72.9748
13033,126.36,129.9011111111111,134.5222222222222,138.8455555555555,144.6688888888889,150.8455555555555,166.0477777777778,24633,Georgia,Burke,2348,95.31929
13035,106.3442857142857,111.8371428571428,118.4171428571428,127.0542857142857,134.8714285714286,140.9542857142857,159.8871428571429,25551,Georgia,Butts,9169,358.85092
13037,123.91,128.38,129.43,130.57,139.13,143.69,154.31,5573,Georgia,Calhoun,1931,346.492
13039,125.28,132.75,138.54,145.05,149.86,156.03,169.66,54925,Georgia,Camden,2327,42.366863
13043,126.96,129.35,134.26,136.53,142.5,147.49,160.99,11022,Georgia,Candler,3460,313.91763
13045,113.44,120.77,130.48,142.1199999999999,151.35,159.59,183.6500000000001,119484,Georgia,Carroll,15020,125.70721
13047,121.04,124.01,131.01,140.97,148.15,155.51,175.94,68006,Georgia,Catoosa,3750,55.142193
13049,124.4575,130.31,134.48,140.3375,145.6775,151.0825,164.5825,12532,Georgia,Charlton,1788,142.67476
13051,145.2272727272727,153.6977272727273,160.0159090909092,169.8981818181819,179.2250000000001,186.0463636363637,206.9668181818182,295064,Georgia,Chatham,28643,97.073853
13053,117.5833333333333,118.7866666666667,120.8766666666667,124.2533333333333,129.07,134.73,148.55,9481,Georgia,Chattahoochee,317,33.435291
13055,118.5066666666667,122.93,130.8333333333333,141.3533333333334,149.2166666666667,156.87,178.51,24922,Georgia,Chattooga,3684,147.8212
13057,114.5155,122.244,131.857,143.316,152.555,160.2405,183.783,268175,Georgia,Cherokee,18478,68.902771
13059,117.45,125.58,133.81,145.08,155.31,162.77,185.0899999999999,128550,Georgia,Clarke,8322,64.737457
13061,123.91,128.38,129.43,130.57,139.13,143.69,154.31,2830,Georgia,Clay,642,226.85512
13063,110.646,117.392,124.8999999999999,134.258,142.24,148.084,167.246,297623,Georgia,Clayton,32311,108.56351
13065,122.40125,124.21,124.33,128.55625,135.22125,138.71375,151.88875,6725,Georgia,Clinch,1635,243.12268
13067,115.9561764705882,124.2202941176471,133.8658823529412,145.3232352941176,154.495,161.6273529411765,184.4529411764705,766374,Georgia,Cobb,88649,115.67329
13069,123.7007142857143,128.9542857142857,132.94,138.6535714285714,143.6192857142858,148.9421428571429,162.2464285714285,43052,Georgia,Coffee,10205,237.03893
13071,119.3264705882353,120.9476470588235,123.6176470588236,128.4117647058823,131.3794117647059,136.1082352941176,148.2958823529412,45900,Georgia,Colquitt,7415,161.54684
13073,125.5725,129.04875,135.0375,141.875,148.62875,156.64125,175.6175,156849,Georgia,Columbia,10418,66.42057
13075,121.99,122.99,122.3,126.2,133.13,136.24,149.35,17234,Georgia,Cook,2488,144.36578
13077,104.94,110.8,117.99,126.98,135.19,141.3,161.18,146725,Georgia,Coweta,9304,63.411144
13079,114.77,118.06,120.98,127.5,132.96,138.88,152.13,12103,Georgia,Crawford,744,61.472363
13081,116.0242857142857,118.8485714285714,121.7571428571429,127.8,132.4771428571429,138.0857142857143,151.0157142857143,20050,Georgia,Crisp,4566,227.73067
13083,121.04,124.01,131.01,140.97,148.15,155.51,175.94,16235,Georgia,Dade,914,56.298122
13085,115.7016666666667,123.2833333333333,132.1866666666666,142.7166666666667,152.0133333333333,159.1416666666667,182.46,27056,Georgia,Dawson,1578,58.323479
13089,124.1338,133.5666000000001,142.7129999999999,153.7243999999999,161.9249999999998,167.5382,186.9067999999999,764420,Georgia,DeKalb,72278,94.552734
13087,123.435,127.624,128.857,130.368,138.344,142.931,153.702,29324,Georgia,Decatur,5599,190.93575
13091,114.77,118.06,120.98,127.5,132.96,138.88,152.13,19874,Georgia,Dodge,4093,205.94746
13093,114.77,118.06,120.98,127.5,132.96,138.88,152.13,11165,Georgia,Dooly,3837,343.66324
13095,119.5253846153846,121.4015384615384,124.1407692307693,128.7053846153846,131.8746153846154,136.6838461538461,148.6976923076923,85153,Georgia,Dougherty,45256,531.46692
13097,113.44,120.77,130.48,142.12,151.35,159.59,183.6500000000001,144552,Georgia,Douglas,14573,100.81493
13099,123.91,128.38,129.43,130.57,139.13,143.69,154.31,10799,Georgia,Early,8294,768.03406
13101,121.99,122.99,122.3,126.2,133.13,136.24,149.35,3720,Georgia,Echols,344,92.473122
13103,132.3511111111111,136.0555555555555,141.5344444444445,148.6077777777778,155.4277777777778,161.1855555555556,178.4911111111111,65158,Georgia,Effingham,3809,58.457901
13105,117.45,125.58,133.81,145.08,155.31,162.77,185.09,19667,Georgia,Elbert,1898,96.506836
13107,125.3346666666667,127.8446666666666,132.4893333333333,135.326,141.228,146.342,159.8086666666667,22887,Georgia,Emanuel,5422,236.90305
13109,126.96,129.35,134.26,136.53,142.5,147.49,160.99,10790,Georgia,Evans,1212,112.32623
13111,116.75,124.05,132.17,141.69,151.05,157.7,180.91,25434,Georgia,Fannin,3757,147.71565
13113,104.94,110.8,117.99,126.98,135.19,141.3,161.18,119483,Georgia,Fayette,9597,80.321053
13115,114.7066666666667,121.31,130.5683333333333,141.9283333333333,150.8166666666666,158.91,182.3650000000001,98575,Georgia,Floyd,10412,105.62516
13117,116.65,125.094,134.437,145.443,154.706,161.298,183.858,252878,Georgia,Forsyth,8935,35.333244
13119,116.925,124.4325,132.58,142.5375,152.115,158.9675,181.955,23468,Georgia,Franklin,2561,109.12732
13121,128.2888732394366,137.9746478873241,146.765633802817,157.5263380281691,165.0594366197183,170.2154929577463,187.8009859154931,1069370,Georgia,Fulton,119514,111.76113
13123,116.8725,123.635,131.81375,141.65375,150.725,157.6625,180.63125,31428,Georgia,Gilmer,3032,96.47448
13125,125.61,130.59,134.85,141.74,147.38,155.04,172.37,2894,Georgia,Glascock,293,101.24395
13127,125.28,132.75,138.54,145.05,149.86,156.03,169.66,84471,Georgia,Glynn,15373,181.99146
13129,118.5066666666667,122.93,130.8333333333333,141.3533333333333,149.2166666666667,156.87,178.51,57716,Georgia,Gordon,8400,145.54024
13131,121.535,124.6,126.565,129.56,135.2,139.895,151.27,26222,Georgia,Grady,3791,144.57326
13133,117.45,125.58,133.81,145.08,155.31,162.77,185.09,19021,Georgia,Greene,4266,224.27843
13135,118.3855,127.0247500000001,136.27375,147.3099999999999,156.4002499999999,162.7435,184.5592499999998,958005,Georgia,Gwinnett,80659,84.194756
13137,116.75,124.05,132.17,141.69,151.05,157.7,180.91,46138,Georgia,Habersham,13679,296.48013
13139,116.75,124.05,132.17,141.69,151.0500000000001,157.6999999999999,180.91,203735,Georgia,Hall,30014,147.31882
13141,117.0233333333333,121.4016666666667,125.43,132.8033333333333,139.0883333333333,145.555,160.9966666666667,8708,Georgia,Hancock,8717,1001.0335
13143,113.44,120.77,130.48,142.12,151.35,159.59,183.65,30037,Georgia,Haralson,2719,90.52169
13145,118.51,120.78,123.55,129.44,130.79,136.31,148.21,34896,Georgia,Harris,4354,124.77074
13147,117.1875,125.00625,133.195,143.80875,153.7125,160.86875,183.5225,25871,Georgia,Hart,2731,105.56221
13149,107.7733333333334,114.1233333333333,122.1533333333333,132.0266666666667,140.5766666666667,147.3966666666667,168.67,11448,Georgia,Heard,1205,105.25856
13151,104.94,110.8,117.99,126.98,135.19,141.3,161.18,241848,Georgia,Henry,19088,78.925606
13153,114.77,118.06,120.98,127.5,132.96,138.8800000000001,152.1300000000001,164343,Georgia,Houston,15889,96.681938
13155,119.84,122.1455555555555,125.3488888888889,130.3833333333333,133.3355555555555,138.3144444444444,150.6111111111111,9650,Georgia,Irwin,1277,132.3316
13157,116.9970588235294,124.59,132.7488235294117,142.8864705882353,152.5535294117647,159.4894117647059,182.3852941176471,76717,Georgia,Jackson,6856,89.367416
13159,115.76,121.4671428571429,127.2671428571429,135.8528571428571,142.9328571428572,149.0328571428572,166.1014285714286,14666,Georgia,Jasper,762,51.956905
13161,125.28,132.75,138.54,145.05,149.86,156.03,169.66,14799,Georgia,Jeff Davis,3596,242.9894
13163,126.06,130.1766666666666,134.6533333333333,140.0033333333333,145.7533333333334,152.5233333333333,168.5766666666667,15678,Georgia,Jefferson,4535,289.25882
13165,126.735,129.5566666666667,134.3583333333333,137.3983333333333,143.3133333333333,148.7483333333333,162.8866666666667,8666,Georgia,Jenkins,5299,611.47009
13167,118.2528571428571,121.2857142857143,124.7742857142857,130.08,135.6857142857143,141.34,154.6614285714286,9186,Georgia,Johnson,3693,402.02481
13169,111.915,114.5925,117.535,123.82,128.97,134.635,147.5725,28397,Georgia,Jones,2009,70.74691
13171,107.1244444444445,112.4133333333333,118.6544444444444,127.0955555555556,134.6944444444445,140.7622222222222,159.1688888888889,18551,Georgia,Lamar,3527,190.12453
13173,121.99,122.99,122.3,126.2,133.13,136.24,149.35,9926,Georgia,Lanier,1339,134.89825
13175,116.8016666666667,119.9416666666666,123.1933333333333,129.005,134.55,140.3150000000001,153.6066666666667,49544,Georgia,Laurens,12020,242.61263
13177,119.75375,121.765,124.41625,128.8025,132.2525,137.04875,148.99,33215,Georgia,Lee,6791,204.45581
13179,130.96,134.05,139.47,146.77,153.29,158.98,176.23,65317,Georgia,Liberty,3470,53.125526
13181,121.53,128.085,134.33,143.41,151.345,158.905,178.73,7701,Georgia,Lincoln,1296,168.28983
13183,129.96,132.875,138.1675,144.21,150.5925,156.1075,172.42,16269,Georgia,Long,629,38.662487
13185,121.99,122.99,122.3,126.2,133.1300000000001,136.24,149.35,118415,Georgia,Lowndes,15018,126.82515
13187,116.75,124.05,132.17,141.69,151.05,157.7,180.91,33631,Georgia,Lumpkin,2542,75.585022
13193,115.5090909090909,118.5581818181818,121.4609090909091,127.7718181818182,132.6090909090909,138.3936363636364,151.4190909090909,12021,Georgia,Macon,2532,210.63139
13195,117.3333333333334,125.325,133.5366666666666,144.515,154.6,161.925,184.3933333333333,30269,Georgia,Madison,2183,72.119987
13197,117.762,120.236,123.036,129.052,131.224,136.824,148.994,7530,Georgia,Marion,1473,195.61752
13189,125.61,130.59,134.85,141.74,147.38,155.04,172.37,21603,Georgia,McDuffie,3090,143.03569
13191,130.96,134.05,139.47,146.77,153.29,158.98,176.23,10987,Georgia,McIntosh,1127,102.57578
13199,108.3325,113.295,119.38,127.595,134.09,140.0525,157.9375,20606,Georgia,Meriwether,2402,116.56799
13201,123.91,128.38,129.43,130.57,139.13,143.69,154.31,5988,Georgia,Miller,265,44.255177
13205,119.16,120.82,123.7,128.55,131.27,136.1,148.23,21668,Georgia,Mitchell,10933,504.56894
13207,110.4091666666666,113.9333333333333,117.9358333333333,124.9166666666667,130.8575,136.655,151.3541666666667,28055,Georgia,Monroe,8921,317.98254
13209,126.96,129.35,134.26,136.53,142.5,147.49,160.99,8574,Georgia,Montgomery,1042,121.5302
13211,117.339,125.709,134.362,145.653,155.586,162.71,184.982,20198,Georgia,Morgan,708,35.052975
13213,120.50375,124.015,131.155,141.06,148.5125,155.78375,176.56125,40012,Georgia,Murray,2132,53.284016
13215,117.5061111111111,118.6205555555555,120.6538888888889,123.8211111111112,128.9266666666667,134.5983333333333,148.5783333333333,206998,Georgia,Muscogee,28706,138.67767
13217,115.9684615384615,124.2284615384615,133.1630769230769,143.9515384615385,152.8215384615385,159.1115384615384,180.4107692307692,112843,Georgia,Newton,14666,129.96819
13219,117.45,125.58,133.81,145.08,155.31,162.77,185.09,42013,Georgia,Oconee,5036,119.86766
13221,117.45,125.58,133.81,145.08,155.31,162.77,185.09,14867,Georgia,Oglethorpe,2391,160.82599
13223,113.44,120.77,130.48,142.12,151.35,159.59,183.6500000000001,169570,Georgia,Paulding,10482,61.815178
13225,114.77,118.06,120.98,127.5,132.96,138.88,152.13,28040,Georgia,Peach,4225,150.6776
13227,115.0336363636364,121.9590909090909,130.9890909090909,141.8981818181818,150.9772727272727,158.7036363636363,182.2018181818182,33339,Georgia,Pickens,2150,64.489037
13229,125.28,132.75,138.54,145.05,149.86,156.03,169.66,19746,Georgia,Pierce,3716,188.19002
13231,104.94,110.8,117.99,126.98,135.19,141.3,161.18,18936,Georgia,Pike,2082,109.9493
13233,113.44,120.77,130.48,142.12,151.35,159.59,183.65,42923,Georgia,Polk,3881,90.417725
13235,114.77,118.06,120.98,127.5,132.96,138.88,152.13,9873,Georgia,Pulaski,3043,308.21432
13237,115.6633333333333,120.5666666666666,125.2566666666667,133.36,140.41,146.8433333333333,163.1166666666667,22163,Georgia,Putnam,4868,219.64536
13239,123.91,128.38,129.43,130.57,139.13,143.69,154.31,2228,Georgia,Quitman,261,117.14542
13241,116.75,124.05,132.17,141.69,151.05,157.7,180.91,16914,Georgia,Rabun,1639,96.901978
13243,123.91,128.38,129.43,130.57,139.13,143.69,154.31,6368,Georgia,Randolph,6763,1062.0289
13245,125.5366666666666,127.576,135.2166666666666,142.004,149.822,158.1713333333333,178.7206666666667,206526,Georgia,Richmond,30556,147.95232
13247,113.438,121.447,130.352,140.987,149.918,156.189,177.665,93644,Georgia,Rockdale,7592,81.072998
13249,117.0928571428571,119.6257142857143,122.4914285714286,128.3542857142857,131.8571428571429,137.3514285714286,149.8957142857143,4534,Georgia,Schley,405,89.325096
13251,126.96,129.35,134.26,136.53,142.5,147.49,160.99,14078,Georgia,Screven,2155,153.07571
13253,123.91,128.38,129.43,130.57,139.13,143.69,154.31,9131,Georgia,Seminole,1679,183.87909
13255,104.94,110.8,117.99,126.98,135.19,141.3,161.18,67455,Georgia,Spalding,12412,184.00415
13257,116.75,124.05,132.17,141.69,151.05,157.7,180.91,26820,Georgia,Stephens,6016,224.31021
13259,120.31,123.3133333333333,125.51,129.8166666666666,133.57,138.77,150.2433333333333,5304,Georgia,Stewart,2332,439.66818
13261,119.0877777777778,120.8155555555555,123.6833333333333,128.6488888888889,131.2166666666667,136.1233333333333,148.2277777777778,29516,Georgia,Sumter,14590,494.30817
13263,118.0944444444445,120.4777777777778,123.2644444444444,129.2244444444445,131.0311111111111,136.5955555555555,148.6455555555556,5726,Georgia,Talbot,1204,210.26895
13265,117.45,125.58,133.81,145.08,155.31,162.77,185.09,1562,Georgia,Taliaferro,0,0
13267,126.96,129.35,134.26,136.53,142.5,147.49,160.99,24316,Georgia,Tattnall,2484,102.15496
13269,115.2375,118.4,121.30125,127.7425,132.68875,138.55875,151.64,7819,Georgia,Taylor,1751,223.94168
13271,117.3975,121.7325,125.37,131.8875,137.185,143.1675,156.5125,12465,Georgia,Telfair,3553,285.03812
13273,123.2314285714286,127.3,128.6114285714286,130.2814285714285,138.0071428571428,142.6057142857143,153.4414285714286,9138,Georgia,Terrell,7683,840.77478
13275,119.9607692307692,121.7353846153846,123.9253846153846,128.3438461538461,132.1607692307692,136.7053846153846,148.87,45785,Georgia,Thomas,13289,290.24789
13277,119.443,121.037,123.56,128.315,131.456,136.114,148.342,41374,Georgia,Tift,11443,276.57465
13279,126.96,129.35,134.26,136.53,142.5,147.49,160.99,27081,Georgia,Toombs,7624,281.52579
13281,116.75,124.05,132.17,141.69,151.05,157.7,180.91,12545,Georgia,Towns,2448,195.13751
13283,124.522,127.092,131.604,134.724,140.592,145.768,159.218,6396,Georgia,Treutlen,1570,245.46591
13285,108.3325,113.295,119.38,127.595,134.09,140.0525,157.9375,69323,Georgia,Troup,17978,259.33673
13287,119.16,120.82,123.7,128.55,131.27,136.1,148.23,8983,Georgia,Turner,4916,547.25592
13289,112.8666666666667,115.7483333333333,118.6833333333333,125.0466666666667,130.3,136.05,149.0916666666667,8011,Georgia,Twiggs,1687,210.58545
13291,116.75,124.05,132.17,141.69,151.05,157.7,180.91,24798,Georgia,Union,3900,157.27075
13293,107.7485714285714,112.8742857142857,118.8442857142857,127.1285714285714,134.5528571428572,140.6085714285714,158.5942857142857,27740,Georgia,Upson,13832,498.63013
13295,121.04,124.01,131.01,140.97,148.15,155.51,175.94,67742,Georgia,Walker,6416,94.712288
13297,117.2507692307693,125.8115384615384,134.8007692307692,146.1084615384615,155.8053846153846,162.6623076923077,184.8961538461538,97153,Georgia,Walton,11641,119.82131
13299,124.5488888888889,130.5811111111111,134.9311111111111,140.8611111111111,146.1422222222222,151.6322222222222,165.1466666666667,36225,Georgia,Ware,10827,298.88199
13301,124.4055555555556,129.1977777777778,133.3088888888889,140.1577777777778,145.7777777777778,153.2444444444444,170.1211111111111,5208,Georgia,Warren,862,165.51459
13303,117.073,120.442,123.695,129.827,135.356,141.357,155.04,19948,Georgia,Washington,2631,131.89293
13305,125.28,132.75,138.54,145.05,149.86,156.03,169.66,30145,Georgia,Wayne,5002,165.93134
13307,119.5183333333333,122.0533333333333,124.555,129.48,132.26,137.505,149.23,2352,Georgia,Webster,450,191.32654
13309,123.4925,127.3775,132.01,136.4025,141.955,147.4725,160.9425,7447,Georgia,Wheeler,1955,262.52182
13311,116.75,124.05,132.17,141.69,151.05,157.7,180.91,28108,Georgia,White,3485,123.98605
13313,121.04,124.01,131.01,140.97,148.15,155.51,175.94,102776,Georgia,Whitfield,11427,111.18355
13315,115.3971428571429,118.4542857142857,121.3685714285714,127.65,132.7185714285715,138.4828571428571,151.5728571428571,8792,Georgia,Wilcox,5097,579.73157
13317,119.082,126.582,134.018,144.412,153.724,161.224,182.546,9556,Georgia,Wilkes,1026,107.3671
13319,114.77,118.06,120.98,127.5,132.96,138.88,152.13,8824,Georgia,Wilkinson,3159,358.00092
13321,119.16,120.82,123.7,128.55,131.27,136.1,148.23,20738,Georgia,Worth,6910,333.20474
15001,213.4899999999999,226.6000000000001,237.0200000000002,248.6400000000001,256.9799999999998,259.7299999999998,282.13,200712,Hawaii,Hawaii,3156,15.724023
15003,222.7644262295079,240.0124590163935,245.0000000000002,253.7557377049179,258.7150819672131,255.715901639344,270.6936065573771,1012305,Hawaii,Honolulu,21421,21.160618
15005,213.49,226.6,237.02,248.64,256.98,259.73,282.13,80,Hawaii,Kalawao,0,0
15007,213.49,226.5999999999999,237.02,248.6399999999999,256.98,259.73,282.1300000000001,73186,Hawaii,Kauai,37,.50556117
15009,213.4899999999999,226.5999999999999,237.02,248.6399999999999,256.98,259.73,282.1300000000001,164760,Hawaii,Maui,2607,15.823015
16001,152.818064516129,166.4548387096774,185.7867741935482,210.926129032258,236.7816129032257,259.1841935483873,315.027741935484,498260,Idaho,Ada,30364,60.940071
16003,143.2233333333333,153.1483333333333,170.1266666666667,191.6166666666667,214.985,235.915,285.8933333333333,4425,Idaho,Adams,241,54.463276
16005,142.9,150.56,159.13,175.42,193.3,208.42,252.54,87270,Idaho,Bannock,2714,31.098888
16007,142.9,150.56,159.13,175.42,193.3,208.42,252.54,6367,Idaho,Bear Lake,124,19.47542
16009,162.61,174.84,191.81,214.01,235.42,255.76,305.91,9576,Idaho,Benewah,394,41.144527
16011,142.5371428571429,150.7085714285714,159.7714285714286,176.2942857142857,194.5528571428572,210.1642857142858,254.1785714285714,48106,Idaho,Bingham,2820,58.620544
16013,139.37,146.51,158.34,172.93,187.51,200.17,241.67,24342,Idaho,Blaine,1692,69.509491
16015,143.51,155.4888888888889,173.8177777777778,197.9488888888889,223.5133333333333,245.9211111111111,299.2544444444445,7662,Idaho,Boise,254,33.150612
16017,162.6100000000001,174.84,191.81,214.0100000000001,235.42,255.7600000000001,305.91,47402,Idaho,Bonner,491,10.358212
16019,140.6986666666667,151.4613333333333,163.0213333333333,180.724,200.9006666666667,219.0020000000001,262.4806666666667,124716,Idaho,Bonneville,5842,46.842426
16021,162.61,174.84,191.81,214.01,235.42,255.76,305.91,12137,Idaho,Boundary,274,22.575596
16023,142.9,150.56,159.13,175.42,193.3,208.42,252.54,2583,Idaho,Butte,0,0
16025,139.37,146.51,158.34,172.93,187.51,200.17,241.67,1083,Idaho,Camas,0,0
16027,139.53,150.8,168.7,192.4000000000001,217.84,240.25,292.5100000000001,232998,Idaho,Canyon,18494,79.374069
16029,142.9,150.56,159.13,175.42,193.3,208.42,252.54,7012,Idaho,Caribou,627,89.418137
16031,139.7622222222222,146.96,158.4277777777778,173.2066666666667,188.1533333333333,201.0866666666667,242.8777777777778,24760,Idaho,Cassia,1578,63.731827
16033,140.36,151.6,163.62,181.54,202.07,220.63,264.01,791,Idaho,Clark,0,0
16035,161.805,166.13375,179.07875,190.98875,205.04875,219.43,259.4475,8752,Idaho,Clearwater,115,13.139853
16037,142.9,150.56,159.13,175.42,193.3,208.42,252.54,4265,Idaho,Custer,119,27.901524
16039,141.74875,152.90125,170.28375,193.0875,217.24,238.43,289.94875,28669,Idaho,Elmore,910,31.741602
16041,142.9,150.56,159.13,175.42,193.3,208.42,252.54,14284,Idaho,Franklin,376,26.323158
16043,140.36,151.6,163.62,181.54,202.07,220.6300000000001,264.01,13414,Idaho,Fremont,784,58.4464
16045,139.53,150.8,168.7,192.4,217.84,240.25,292.51,19274,Idaho,Gem,818,42.440594
16047,139.37,146.51,158.34,172.93,187.51,200.17,241.67,15643,Idaho,Gooding,754,48.200474
16049,158.7353333333334,163.0113333333333,176.1186666666667,188.3266666666667,202.994,217.7079999999999,258.1033333333333,16588,Idaho,Idaho,556,33.518208
16051,140.36,151.6,163.62,181.54,202.07,220.6300000000001,264.01,31077,Idaho,Jefferson,786,25.292017
16053,139.37,146.51,158.34,172.93,187.51,200.17,241.67,24268,Idaho,Jerome,1757,72.399872
16055,162.6100000000001,174.84,191.81,214.01,235.42,255.7600000000001,305.91,172790,Idaho,Kootenai,8134,47.074482
16057,162.4684615384616,173.3092307692308,189.5715384615384,209.9623076923077,230.08,249.3723076923077,297.7407692307692,39629,Idaho,Latah,152,3.8355749
16059,141.2066666666667,151.2533333333333,162.1233333333333,179.5,199.1466666666666,216.5600000000001,260.1866666666667,7958,Idaho,Lemhi,423,53.15406
16061,161.69,164.89,177.26,187.7,200.71,214.24,252.81,3528,Idaho,Lewis,303,85.884354
16063,139.37,146.51,158.34,172.93,187.51,200.17,241.67,5129,Idaho,Lincoln,476,92.805618
16065,140.36,151.6,163.62,181.54,202.07,220.6300000000001,264.01,52929,Idaho,Madison,639,12.072777
16067,139.37,146.51,158.34,172.93,187.51,200.17,241.67,21666,Idaho,Minidoka,1527,70.479095
16069,161.782,165.8849999999999,178.715,190.331,204.181,218.392,258.12,42141,Idaho,Nez Perce,6089,144.49112
16071,141.7233333333333,149.21,158.8666666666667,174.59,191.37,205.67,248.9166666666667,4562,Idaho,Oneida,38,8.3296795
16073,139.51,150.26375,167.405,189.96625,214.04875,235.24,286.155,11994,Idaho,Owyhee,1066,88.877769
16075,139.53,150.8,168.7,192.4,217.84,240.25,292.51,25583,Idaho,Payette,1755,68.600243
16077,142.9,150.56,159.13,175.42,193.3,208.42,252.54,7877,Idaho,Power,269,34.150059
16079,162.6100000000001,174.84,191.81,214.01,235.42,255.7600000000001,305.91,13195,Idaho,Shoshone,2656,201.28836
16081,140.36,151.6,163.62,181.54,202.07,220.63,264.01,11735,Idaho,Teton,164,13.975287
16083,139.37,146.51,158.34,172.93,187.51,200.17,241.67,90361,Idaho,Twin Falls,11173,123.64848
16085,139.53,150.8,168.7,192.4,217.84,240.25,292.51,11842,Idaho,Valley,196,16.551258
16087,139.53,150.8,168.7,192.4,217.84,240.25,292.51,10559,Idaho,Washington,1199,113.55242
17001,140.07,141.42,145.3600000000001,146.46,149.67,152.52,162.1500000000001,65612,Illinois,Adams,4235,64.54612
17003,130.03,132,130.23,132.72,133.45,135.78,145.31,5173,Illinois,Alexander,278,53.740578
17005,123.3066666666667,125.5175,128.6216666666666,131.3241666666667,135.5225,137.7933333333334,147.8708333333333,16688,Illinois,Bond,1328,79.57814
17007,105.98,108.8535294117647,112.7105882352941,116.5905882352941,120.6041176470588,122.2988235294118,134.454705882353,53334,Illinois,Boone,6464,121.19849
17009,140.07,141.42,145.36,146.46,149.67,152.52,162.15,6233,Illinois,Brown,317,50.858334
17011,115.3893548387097,116.3535483870968,118.3709677419354,120.3774193548387,125.7093548387097,126.3383870967742,135.9293548387097,33172,Illinois,Bureau,3766,113.52948
17013,129.366,131.652,134.536,137.1,141.502,144.024,153.942,4404,Illinois,Calhoun,52,11.807447
17015,110.0975,112.6275,115.75,118.645,122.545,124.18,135.08,15667,Illinois,Carroll,2228,142.20975
17017,128.96,131.71,132.1,134.35,136.89,137.84,145.75,12985,Illinois,Cass,2578,198.53677
17019,125.2727906976745,127.4732558139535,129.1920930232559,131.2216279069768,134.1958139534884,136.4034883720932,147.5781395348838,205629,Illinois,Champaign,6748,32.816383
17021,121.749,123.558,124.648,125.31,129.0289999999999,131.055,138.777,33950,Illinois,Christian,4572,134.66862
17023,131.1061538461539,134.2992307692307,136.47,137.0284615384616,140.8138461538462,144.2738461538462,154.3515384615384,15423,Illinois,Clark,1632,105.81599
17025,135.1461538461539,137.9292307692307,139.0384615384615,140.67,143.8269230769231,147.6176923076923,157.4976923076923,13271,Illinois,Clay,1620,122.07068
17027,123.1415,125.1945,128.1255,130.6625,134.2985,136.7200000000001,146.746,36913,Illinois,Clinton,6968,188.76819
17029,124.9346666666667,127.7206666666667,128.3033333333333,129.6206666666667,132.416,135.7453333333333,144.5113333333333,46761,Illinois,Coles,7447,159.25665
17031,121.446754385965,126.0703947368419,130.6169736842108,134.6000438596489,138.3375438596489,139.8701315789473,150.5047807017545,5261249,Illinois,Cook,1268257,241.05626
17033,133.94,137.32,140.22,140.43,144.67,148.19,158.87,18648,Illinois,Crawford,1182,63.384815
17035,132.0507692307693,135.3061538461538,137.72,138.1623076923077,142.0992307692308,145.5792307692308,155.8576923076923,10429,Illinois,Cumberland,1361,130.50148
17039,121.7273333333333,122.8646666666667,123.92,124.346,126.32,128.4753333333333,138.8426666666667,15450,Illinois,De Witt,1151,74.498383
17037,118.5703846153846,122.3115384615384,126.6796153846153,130.4915384615385,133.8215384615385,135.1188461538462,145.7269230769231,100253,Illinois,DeKalb,7866,78.461494
17041,123.256875,125.71125,126.104375,127.84625,130.29125,133.185625,142.261875,19758,Illinois,Douglas,1581,80.018219
17043,119.6939285714284,123.6532142857144,128.0921428571429,131.937142857143,135.0825,136.4110714285715,146.9657142857141,931244,Illinois,DuPage,140001,150.33762
17045,124.4725,127.05125,127.70875,129.2575,131.91375,134.91375,144.115,16796,Illinois,Edgar,1702,101.33365
17047,135.5733333333334,138.145,138.62,140.755,143.5283333333333,147.415,157.0116666666667,6208,Illinois,Edwards,204,32.860825
17049,134.08,137.3907142857142,140.0828571428572,140.4578571428572,144.5721428571429,148.1235714285715,158.7107142857142,34695,Illinois,Effingham,1969,56.751694
17051,132.953125,135.775,137.583125,139.145,142.7575,146.221875,156.2943749999999,21483,Illinois,Fayette,3110,144.76563
17053,115.3623076923077,117.1930769230769,118.7569230769231,122.2823076923077,126.2984615384615,128.93,140.4092307692308,13517,Illinois,Ford,2182,161.42635
17055,135.0614285714286,137.4085714285714,137.1471428571429,139.6628571428571,141.8928571428572,145.62,155.0214285714285,37685,Illinois,Franklin,2055,54.530979
17057,123.735,124.6395833333334,123.55125,123.9333333333333,125.82,128.8266666666667,135.7454166666666,33488,Illinois,Fulton,897,26.785715
17059,132.378,134.524,133.458,135.96,137.39,140.372,149.842,4938,Illinois,Gallatin,374,75.739166
17061,127.0683333333334,129.6266666666667,131.875,134.6916666666667,139.0316666666667,141.2233333333334,150.8666666666666,11936,Illinois,Greene,2451,205.34517
17063,112.6,116.1635294117647,120.4158823529412,124.7858823529411,129.0482352941176,130.81,143.3076470588235,52517,Illinois,Grundy,2182,41.54845
17065,134.9969230769231,137.3392307692307,137.0584615384615,139.5738461538461,141.7846153846154,145.4938461538461,154.896923076923,7997,Illinois,Hamilton,385,48.143055
